instance obj_greddy time_greedy obj_lnsa time_lnsa
instances/train/Correia_Random_1_1_0_6.txt 5010 0 4910 0
instances/train/Correia_Random_2_3_5_3.txt 15100 0 15000 1
instances/train/Correia_Random_2_1_10_6.txt 11620 0 10630 4
instances/train/Correia_Random_2_1_4_2.txt 10220 0 9950 2
instances/train/Correia_Random_2_2_6_3.txt 12450 0 12240 3
instances/train/Correia_Random_1_2_7_3.txt 6600 0 6360 0
instances/train/Correia_Random_2_1_10_3.txt 11300 0 10430 2
instances/train/Correia_Random_2_2_11_1.txt 16350 0 15450 4
instances/train/Correia_Random_2_1_9_7.txt 11010 0 10440 3
instances/train/Correia_Random_2_3_8_7.txt 15500 0 15450 1
instances/train/Correia_Random_1_1_3_2.txt 5870 0 5620 0
instances/train/Correia_Random_1_3_8_7.txt 7900 0 7710 0
instances/train/Correia_Random_1_3_3_3.txt 7850 0 7830 0
instances/train/Correia_Random_1_2_11_10.txt 7950 0 7870 1
instances/train/Correia_Random_1_3_5_4.txt 7850 0 7800 0
instances/train/Correia_Random_1_2_10_6.txt 6960 0 6550 1
instances/train/Correia_Random_1_1_0_9.txt 4900 0 4840 0
instances/train/Correia_Random_2_1_1_10.txt 10710 0 10580 1
instances/train/Correia_Random_1_2_3_4.txt 6370 0 6260 0
instances/train/Correia_Random_2_1_11_8.txt 14690 0 13820 5
instances/train/Correia_Random_1_2_1_2.txt 6190 0 6030 0
instances/train/Correia_Random_1_2_9_5.txt 6380 0 6190 0
instances/train/Correia_Random_1_1_11_6.txt 7740 0 7640 1
instances/train/Correia_Random_2_2_2_6.txt 12550 0 12430 2
instances/train/Correia_Random_2_1_6_8.txt 10600 0 10200 2
instances/train/Correia_Random_2_3_5_2.txt 15390 0 15280 1
instances/train/Correia_Random_2_2_5_10.txt 11840 0 11620 3
instances/train/Correia_Random_1_2_7_1.txt 6140 0 5970 1
instances/train/Correia_Random_1_3_9_5.txt 7920 0 7690 0
instances/train/Correia_Random_2_3_5_8.txt 14940 0 14860 2
instances/train/Correia_Random_1_1_11_10.txt 8050 0 8010 1
instances/train/Correia_Random_1_3_10_1.txt 8190 0 8140 0
instances/train/Correia_Random_2_3_9_6.txt 16200 0 16100 1
instances/train/Correia_Random_1_2_2_7.txt 6100 0 6070 0
instances/train/Correia_Random_2_1_0_5.txt 10030 0 9820 2
instances/train/Correia_Random_2_1_2_4.txt 10820 0 10580 1
instances/train/Correia_Random_2_2_6_9.txt 12310 0 12230 2
instances/train/Correia_Random_1_3_11_4.txt 9320 0 9290 0
instances/train/Correia_Random_1_2_10_1.txt 6880 0 6350 0
instances/train/Correia_Random_2_2_9_2.txt 12650 0 12040 3
instances/train/Correia_Random_2_1_8_6.txt 10160 0 9860 4
instances/train/Correia_Random_2_2_0_5.txt 12210 0 12100 1
instances/train/Correia_Random_1_2_9_10.txt 5950 0 5530 1
instances/train/Correia_Random_2_1_7_7.txt 10400 0 10100 3
instances/train/Correia_Random_2_2_5_4.txt 12370 0 12220 4
instances/train/Correia_Random_2_1_11_7.txt 14300 0 13470 9
instances/train/Correia_Random_2_2_5_6.txt 12610 0 12450 3
instances/train/Correia_Random_1_3_11_10.txt 9000 0 8890 0
instances/train/Correia_Random_2_3_5_10.txt 15100 0 15000 1
instances/train/Correia_Random_1_1_7_3.txt 5230 0 4950 1
instances/train/Correia_Random_1_2_1_9.txt 6240 0 6070 0
instances/train/Correia_Random_2_3_2_3.txt 15050 0 15000 1
instances/train/Correia_Random_1_1_5_1.txt 5370 0 5160 0
instances/train/Correia_Random_2_1_2_5.txt 10020 0 9820 1
instances/train/Correia_Random_1_3_7_9.txt 7700 0 7650 0
instances/train/Correia_Random_2_1_3_9.txt 10070 0 9870 2
instances/train/Correia_Random_1_2_4_7.txt 6160 0 6090 0
instances/train/Correia_Random_1_2_0_6.txt 6160 0 6070 0
instances/train/Correia_Random_1_3_1_7.txt 7650 0 7650 0
instances/train/Correia_Random_2_1_9_9.txt 10890 0 10190 5
instances/train/Correia_Random_1_2_7_2.txt 6420 0 6090 0
instances/train/Correia_Random_2_3_7_5.txt 15600 0 15500 2
instances/train/Correia_Random_2_2_9_6.txt 13180 0 12760 4
instances/train/Correia_Random_1_1_8_10.txt 5430 0 5120 0
instances/train/Correia_Random_1_1_5_6.txt 5110 0 4920 0
instances/train/Correia_Random_2_2_8_10.txt 12040 0 11740 4
instances/train/Correia_Random_2_2_1_5.txt 12280 0 12100 2
instances/train/Correia_Random_1_3_4_1.txt 7600 0 7560 0
instances/train/Correia_Random_2_2_0_2.txt 11830 0 11730 1
instances/train/Correia_Random_1_3_11_9.txt 9160 0 9080 0
instances/train/Correia_Random_2_1_8_4.txt 11230 0 10690 2
instances/train/Correia_Random_1_2_7_10.txt 5690 0 5350 1
instances/train/Correia_Random_2_3_2_7.txt 15350 0 15350 2
instances/train/Correia_Random_1_2_9_7.txt 6650 0 6320 0
instances/train/Correia_Random_2_2_4_3.txt 12360 0 12210 3
instances/train/Correia_Random_1_1_1_6.txt 5030 0 4910 0
instances/train/Correia_Random_1_3_1_4.txt 7800 0 7800 0
instances/train/Correia_Random_1_2_7_5.txt 6290 0 6060 0
instances/train/Correia_Random_1_1_11_1.txt 7980 0 7800 1
instances/train/Correia_Random_2_1_7_2.txt 10560 0 9990 2
instances/train/Correia_Random_2_2_10_2.txt 13010 0 12430 3
instances/train/Correia_Random_1_1_3_1.txt 5350 0 5140 0
instances/train/Correia_Random_1_1_0_5.txt 4800 0 4730 0
instances/train/Correia_Random_2_2_10_9.txt 13440 0 12690 4
instances/train/Correia_Random_1_3_9_3.txt 8320 0 8150 0
instances/train/Correia_Random_1_2_11_5.txt 8760 0 8550 1
instances/train/Correia_Random_1_2_0_5.txt 6130 0 5990 0
instances/train/Correia_Random_1_1_10_10.txt 6490 0 5910 0
instances/train/Correia_Random_2_3_9_2.txt 16070 0 15600 2
instances/train/Correia_Random_1_1_6_5.txt 5060 0 4750 1
instances/train/Correia_Random_2_1_9_3.txt 10640 0 9730 3
instances/train/Correia_Random_2_3_2_6.txt 15950 0 15950 1
instances/train/Correia_Random_1_1_4_1.txt 5360 0 5150 0
instances/train/Correia_Random_1_2_8_1.txt 6250 0 6020 0
instances/train/Correia_Random_2_3_1_10.txt 15050 0 14980 2
instances/train/Correia_Random_1_2_4_10.txt 5460 0 5310 0
instances/train/Correia_Random_2_2_1_8.txt 11730 0 11640 2
instances/train/Correia_Random_2_3_3_9.txt 15060 0 15000 1
instances/train/Correia_Random_2_1_0_1.txt 9730 0 9570 1
instances/train/Correia_Random_1_2_0_7.txt 6160 0 6070 0
instances/train/Correia_Random_2_3_9_7.txt 15700 0 15600 1
instances/train/Correia_Random_2_2_2_3.txt 12370 0 12200 2
instances/train/Correia_Random_2_2_8_3.txt 12550 0 12340 3
instances/train/Correia_Random_1_3_6_8.txt 7700 0 7590 0
instances/train/Correia_Random_2_1_5_9.txt 10080 0 9880 2
instances/train/Correia_Random_2_1_11_6.txt 14240 0 13370 7
instances/train/Correia_Random_2_3_7_1.txt 15400 0 15240 1
instances/train/Correia_Random_1_1_3_6.txt 5020 0 4910 0
instances/train/Correia_Random_2_2_5_3.txt 12440 0 12210 3
instances/train/Correia_Random_2_1_2_9.txt 10060 0 9860 4
instances/train/Correia_Random_1_1_4_4.txt 4860 0 4610 0
instances/train/Correia_Random_1_3_8_2.txt 7850 0 7820 0
instances/train/Correia_Random_2_1_5_10.txt 10960 0 10590 3
instances/train/Correia_Random_2_1_10_9.txt 11490 0 10760 4
instances/train/Correia_Random_2_1_1_6.txt 9850 0 9730 1
instances/train/Correia_Random_2_3_0_7.txt 15350 0 15350 2
instances/train/Correia_Random_1_3_7_7.txt 7950 0 7750 0
instances/train/Correia_Random_1_3_9_9.txt 7950 0 7760 0
instances/train/Correia_Random_1_1_11_3.txt 7630 0 7480 1
instances/train/Correia_Random_1_3_5_1.txt 7600 0 7530 0
instances/train/Correia_Random_2_2_2_9.txt 12350 0 12180 2
instances/train/Correia_Random_2_2_11_3.txt 15470 0 14840 3
instances/train/Correia_Random_1_1_1_3.txt 4950 0 4900 0
instances/train/Correia_Random_2_3_8_1.txt 15400 0 15300 1
instances/train/Correia_Random_1_2_10_7.txt 7020 0 6560 0
instances/train/Correia_Random_2_2_9_5.txt 12800 0 12390 4
instances/train/Correia_Random_2_3_7_3.txt 15120 0 15070 1
instances/train/Correia_Random_2_2_9_7.txt 12770 0 12330 4
instances/train/Correia_Random_2_2_3_10.txt 11720 0 11600 3
instances/train/Correia_Random_1_3_2_5.txt 7430 0 7350 0
instances/train/Correia_Random_2_1_3_1.txt 9840 0 9580 2
instances/train/Correia_Random_2_1_8_8.txt 10730 0 10280 5
instances/train/Correia_Random_1_3_4_7.txt 7700 0 7670 0
instances/train/Correia_Random_2_2_7_3.txt 12460 0 12260 3
instances/train/Correia_Random_2_2_1_4.txt 12340 0 12200 2
instances/train/Correia_Random_1_2_9_8.txt 6190 0 5870 0
instances/train/Correia_Random_1_3_1_2.txt 7750 0 7750 0
instances/train/Correia_Random_1_1_1_7.txt 5040 0 4920 0
instances/train/Correia_Random_1_2_2_4.txt 6330 0 6250 0
instances/train/Correia_Random_2_3_7_6.txt 16000 0 15950 1
instances/train/Correia_Random_2_3_3_6.txt 15950 0 15950 1
instances/train/Correia_Random_1_3_6_10.txt 7510 0 7460 0
instances/train/Correia_Random_2_1_2_10.txt 10830 0 10580 1
instances/train/Correia_Random_1_3_0_9.txt 7550 0 7550 0
instances/train/Correia_Random_2_3_5_1.txt 15250 0 15190 1
instances/train/Correia_Random_2_2_7_4.txt 12520 0 12270 3
instances/train/Correia_Random_2_2_8_2.txt 12140 0 11850 5
instances/train/Correia_Random_1_2_10_5.txt 6960 0 6450 1
instances/train/Correia_Random_1_1_2_1.txt 5300 0 5140 0
instances/train/Correia_Random_1_1_7_5.txt 5110 0 4770 1
instances/train/Correia_Random_1_2_6_3.txt 6450 0 6340 0
instances/train/Correia_Random_1_3_8_6.txt 8100 0 8100 0
instances/train/Correia_Random_2_1_1_3.txt 9520 0 9370 1
instances/train/Correia_Random_2_2_3_8.txt 11770 0 11640 2
instances/train/Correia_Random_1_2_7_6.txt 6410 0 6140 0
instances/train/Correia_Random_1_1_6_9.txt 5110 0 4860 0
instances/train/Correia_Random_1_1_4_6.txt 5080 0 4910 0
instances/train/Correia_Random_1_3_9_6.txt 8300 0 8220 0
instances/train/Correia_Random_1_3_9_4.txt 8150 0 8020 0
instances/train/Correia_Random_2_2_3_4.txt 12340 0 12210 2
instances/train/Correia_Random_2_1_4_5.txt 10050 0 9820 3
instances/train/Correia_Random_2_1_3_2.txt 10180 0 9940 2
instances/train/Correia_Random_1_3_10_10.txt 8300 0 7970 0
instances/train/Correia_Random_2_1_3_5.txt 10160 0 9820 2
instances/train/Correia_Random_2_2_6_2.txt 11960 0 11760 6
instances/train/Correia_Random_1_2_6_4.txt 6410 0 6290 0
instances/train/Correia_Random_1_1_10_2.txt 6580 0 6300 0
instances/train/Correia_Random_2_1_6_3.txt 9680 0 9400 3
instances/train/Correia_Random_1_3_2_2.txt 7750 0 7750 0
instances/train/Correia_Random_2_2_11_2.txt 15270 0 14600 3
instances/train/Correia_Random_1_1_10_5.txt 5990 0 5650 0
instances/train/Correia_Random_2_1_5_2.txt 10220 0 9950 5
instances/train/Correia_Random_1_1_10_1.txt 6370 0 5900 1
instances/train/Correia_Random_2_3_1_5.txt 15500 0 15500 1
instances/train/Correia_Random_1_1_9_6.txt 5530 0 5190 0
instances/train/Correia_Random_1_1_5_8.txt 5440 0 5310 1
instances/train/Correia_Random_1_3_4_5.txt 7400 0 7370 0
instances/train/Correia_Random_1_3_7_1.txt 7700 0 7560 0
instances/train/Correia_Random_2_1_8_1.txt 10180 0 9690 4
instances/train/Correia_Random_1_2_0_8.txt 5670 0 5610 0
instances/train/Correia_Random_1_1_4_8.txt 5470 0 5290 0
instances/train/Correia_Random_1_1_1_4.txt 4750 0 4610 0
instances/train/Correia_Random_2_1_0_3.txt 9490 0 9370 1
instances/train/Correia_Random_1_1_0_1.txt 5200 0 5140 0
instances/train/Correia_Random_2_3_9_5.txt 15800 0 15700 2
instances/train/Correia_Random_1_1_9_8.txt 6060 0 5660 1
instances/train/Correia_Random_1_3_8_9.txt 7750 0 7600 0
instances/train/Correia_Random_1_2_6_9.txt 6320 0 6100 1
instances/train/Correia_Random_1_2_1_8.txt 5710 0 5610 0
instances/train/Correia_Random_1_3_4_2.txt 7750 0 7750 0
instances/train/Correia_Random_1_3_8_3.txt 8050 0 7970 0
instances/train/Correia_Random_1_2_9_1.txt 6520 0 6190 1
instances/train/Correia_Random_2_2_6_4.txt 12370 0 12230 2
instances/train/Correia_Random_1_3_0_5.txt 7350 0 7350 0
instances/train/Correia_Random_1_3_3_10.txt 7510 0 7450 0
instances/train/Correia_Random_1_3_8_10.txt 7680 0 7520 0
instances/train/Correia_Random_1_3_3_6.txt 7950 0 7950 0
instances/train/Correia_Random_1_2_1_3.txt 6390 0 6310 0
instances/train/Correia_Random_2_1_9_1.txt 10710 0 9890 5
