instance obj_greddy time_greedy obj_lnsa time_lnsa
Correia_Random_1_1_9_3.txt 5990 0 5300 7
Correia_Random_1_1_9_4.txt 5510 0 5030 8
Correia_Random_1_1_9_5.txt 5500 0 5110 7
Correia_Random_1_1_9_6.txt 5450 0 5200 7
Correia_Random_1_1_9_7.txt 5750 0 5330 7
Correia_Random_1_1_9_8.txt 6080 0 5650 7
Correia_Random_1_1_9_9.txt 5610 0 5220 7
Correia_Random_1_2_0_1.txt 6030 0 5910 11
Correia_Random_1_2_0_10.txt 5370 0 5300 11
Correia_Random_1_2_0_2.txt 6190 0 6030 13
Correia_Random_1_2_0_3.txt 6390 0 6310 11
Correia_Random_1_2_0_4.txt 6340 0 6250 9
Correia_Random_1_2_0_5.txt 6130 0 5990 13
Correia_Random_1_2_0_6.txt 6160 0 6070 10
Correia_Random_1_2_0_7.txt 6100 0 6070 11
Correia_Random_1_2_0_8.txt 5670 0 5610 13
Correia_Random_1_2_0_9.txt 6240 0 6070 16
Correia_Random_1_2_10_1.txt 6880 0 6330 7
Correia_Random_1_2_10_10.txt 6370 0 5860 7
Correia_Random_1_2_10_2.txt 7120 0 6600 6
Correia_Random_1_2_10_3.txt 7510 0 6890 6
Correia_Random_1_2_10_4.txt 7240 0 6750 6
Correia_Random_1_2_10_5.txt 6980 0 6460 6
Correia_Random_1_2_10_6.txt 6960 0 6550 6
Correia_Random_1_2_10_7.txt 7020 0 6550 6
Correia_Random_1_2_10_8.txt 6790 0 6130 6
Correia_Random_1_2_10_9.txt 7100 0 6600 6
Correia_Random_1_2_11_1.txt 8510 0 8290 10
Correia_Random_1_2_11_10.txt 7950 0 7870 11
Correia_Random_1_2_11_2.txt 8130 0 7880 9
Correia_Random_1_2_11_3.txt 8840 0 8710 10
Correia_Random_1_2_11_4.txt 8700 0 8300 9
Correia_Random_1_2_11_5.txt 8760 0 8550 11
Correia_Random_1_2_11_6.txt 8300 0 8130 10
Correia_Random_1_2_11_7.txt 8090 0 7910 9
Correia_Random_1_2_11_8.txt 8000 0 7680 10
Correia_Random_1_2_11_9.txt 8520 0 8470 9
Correia_Random_1_2_1_1.txt 6040 0 5910 11
Correia_Random_1_2_1_10.txt 5370 0 5300 11
Correia_Random_1_2_1_2.txt 6190 0 6030 12
Correia_Random_1_2_1_3.txt 6390 0 6300 11
Correia_Random_1_2_1_4.txt 6340 0 6250 9
Correia_Random_1_2_1_5.txt 6160 0 5990 12
Correia_Random_1_2_1_6.txt 6160 0 6070 9
Correia_Random_1_2_1_7.txt 6100 0 6070 11
Correia_Random_1_2_1_8.txt 5710 0 5610 12
Correia_Random_1_2_1_9.txt 6240 0 6070 14
Correia_Random_1_2_2_1.txt 6030 0 5920 11
Correia_Random_1_2_2_10.txt 5380 0 5300 10
Correia_Random_1_2_2_2.txt 6190 0 6030 11
Correia_Random_1_2_2_3.txt 6390 0 6310 11
Correia_Random_1_2_2_4.txt 6330 0 6250 8
Correia_Random_1_2_2_5.txt 6120 0 5990 12
Correia_Random_1_2_2_6.txt 6220 0 6080 9
Correia_Random_1_2_2_7.txt 6100 0 6070 12
Correia_Random_1_2_2_8.txt 5670 0 5610 12
Correia_Random_1_2_2_9.txt 6240 0 6080 14
Correia_Random_1_2_3_1.txt 6030 0 5920 10
Correia_Random_1_2_3_10.txt 5430 0 5310 10
Correia_Random_1_2_3_2.txt 6220 0 6040 11
Correia_Random_1_2_3_3.txt 6460 0 6320 10
Correia_Random_1_2_3_4.txt 6370 0 6260 8
Correia_Random_1_2_3_5.txt 6120 0 6000 11
Correia_Random_1_2_3_6.txt 6250 0 6080 9
Correia_Random_1_2_3_7.txt 6160 0 6080 10
Correia_Random_1_2_3_8.txt 5690 0 5610 12
Correia_Random_1_2_3_9.txt 6250 0 6080 13
Correia_Random_1_2_4_1.txt 6090 0 5930 10
Correia_Random_1_2_4_10.txt 5490 0 5310 10
Correia_Random_1_2_4_2.txt 6200 0 6050 11
Correia_Random_1_2_4_3.txt 6540 0 6320 9
Correia_Random_1_2_4_4.txt 6360 0 6260 8
Correia_Random_1_2_4_5.txt 6160 0 6000 10
Correia_Random_1_2_4_6.txt 6250 0 6090 8
Correia_Random_1_2_4_7.txt 6160 0 6090 10
Correia_Random_1_2_4_8.txt 5710 0 5620 10
Correia_Random_1_2_4_9.txt 6230 0 6090 12
Correia_Random_1_2_5_1.txt 6130 0 5940 8
Correia_Random_1_2_5_10.txt 5400 0 5320 9
Correia_Random_1_2_5_2.txt 6210 0 6060 9
Correia_Random_1_2_5_3.txt 6460 0 6340 8
Correia_Random_1_2_5_4.txt 6400 0 6280 7
Correia_Random_1_2_5_5.txt 6120 0 6010 9
Correia_Random_1_2_5_6.txt 6280 0 6090 7
Correia_Random_1_2_5_7.txt 6220 0 6100 9
Correia_Random_1_2_5_8.txt 5740 0 5630 9
Correia_Random_1_2_5_9.txt 6240 0 6100 11
Correia_Random_1_2_6_1.txt 6130 0 5950 7
Correia_Random_1_2_6_10.txt 5530 0 5340 8
Correia_Random_1_2_6_2.txt 6180 0 6070 7
Correia_Random_1_2_6_3.txt 6450 0 6360 7
Correia_Random_1_2_6_4.txt 6410 0 6300 6
Correia_Random_1_2_6_5.txt 6190 0 6040 8
Correia_Random_1_2_6_6.txt 6310 0 6110 6
Correia_Random_1_2_6_7.txt 6220 0 6110 8
Correia_Random_1_2_6_8.txt 5760 0 5660 8
Correia_Random_1_2_6_9.txt 6320 0 6130 8
Correia_Random_1_2_7_1.txt 6140 0 6000 6
Correia_Random_1_2_7_10.txt 5720 0 5360 7
Correia_Random_1_2_7_2.txt 6420 0 6100 6
Correia_Random_1_2_7_3.txt 6600 0 6390 6
Correia_Random_1_2_7_4.txt 6560 0 6310 6
Correia_Random_1_2_7_5.txt 6290 0 6070 7
Correia_Random_1_2_7_6.txt 6410 0 6160 6
Correia_Random_1_2_7_7.txt 6310 0 6160 6
Correia_Random_1_2_7_8.txt 5820 0 5690 7
Correia_Random_1_2_7_9.txt 6420 0 6160 7
Correia_Random_1_2_8_1.txt 6250 0 6060 6
Correia_Random_1_2_8_10.txt 5770 0 5450 7
Correia_Random_1_2_8_2.txt 6340 0 6180 6
Correia_Random_1_2_8_3.txt 6620 0 6440 5
Correia_Random_1_2_8_4.txt 6520 0 6380 5
Correia_Random_1_2_8_5.txt 6310 0 6130 6
Correia_Random_1_2_8_6.txt 6410 0 6230 6
Correia_Random_1_2_8_7.txt 6350 0 6190 5
Correia_Random_1_2_8_8.txt 6020 0 5730 6
Correia_Random_1_2_8_9.txt 6420 0 6210 6
Correia_Random_1_2_9_1.txt 6540 0 6190 6
Correia_Random_1_2_9_10.txt 5920 0 5540 7
Correia_Random_1_2_9_2.txt 6690 0 6320 5
Correia_Random_1_2_9_3.txt 6840 0 6510 5
Correia_Random_1_2_9_4.txt 6840 0 6510 6
Correia_Random_1_2_9_5.txt 6380 0 6210 5
Correia_Random_1_2_9_6.txt 6770 0 6370 6
Correia_Random_1_2_9_7.txt 6670 0 6320 6
Correia_Random_1_2_9_8.txt 6190 0 5870 6
Correia_Random_1_2_9_9.txt 6860 0 6310 6
Correia_Random_1_3_0_1.txt 7600 0 7540 4
Correia_Random_1_3_0_10.txt 7490 0 7490 3
Correia_Random_1_3_0_2.txt 7750 0 7750 6
Correia_Random_1_3_0_3.txt 7850 0 7850 5
Correia_Random_1_3_0_4.txt 7800 0 7800 9
Correia_Random_1_3_0_5.txt 7350 0 7350 6
Correia_Random_1_3_0_6.txt 7950 0 7950 8
Correia_Random_1_3_0_7.txt 7650 0 7650 5
Correia_Random_1_3_0_8.txt 7620 0 7590 6
Correia_Random_1_3_0_9.txt 7550 0 7550 4
Correia_Random_1_3_10_1.txt 8190 0 8120 5
Correia_Random_1_3_10_10.txt 8300 0 7970 5
Correia_Random_1_3_10_2.txt 8400 0 8220 5
Correia_Random_1_3_10_3.txt 8500 0 8290 5
Correia_Random_1_3_10_4.txt 8470 0 8380 6
Correia_Random_1_3_10_5.txt 8210 0 7890 5
Correia_Random_1_3_10_6.txt 8500 0 8320 6
Correia_Random_1_3_10_7.txt 8370 0 8150 5
Correia_Random_1_3_10_8.txt 8240 0 8180 5
Correia_Random_1_3_10_9.txt 8290 0 8040 5
Correia_Random_1_3_11_1.txt 9400 0 9350 8
Correia_Random_1_3_11_10.txt 9000 0 8890 7
Correia_Random_1_3_11_2.txt 9240 0 9210 7
Correia_Random_1_3_11_3.txt 9220 0 9190 7
Correia_Random_1_3_11_4.txt 9320 0 9290 7
Correia_Random_1_3_11_5.txt 9000 0 8970 7
Correia_Random_1_3_11_6.txt 9270 0 9240 7
Correia_Random_1_3_11_7.txt 9300 0 9190 8
Correia_Random_1_3_11_8.txt 8920 0 8700 6
Correia_Random_1_3_11_9.txt 9160 0 9080 7
Correia_Random_1_3_1_1.txt 7600 0 7530 4
Correia_Random_1_3_1_10.txt 7490 0 7460 5
Correia_Random_1_3_1_2.txt 7750 0 7750 6
Correia_Random_1_3_1_3.txt 7850 0 7830 6
Correia_Random_1_3_1_4.txt 7800 0 7800 9
Correia_Random_1_3_1_5.txt 7350 0 7350 7
Correia_Random_1_3_1_6.txt 7950 0 7950 8
Correia_Random_1_3_1_7.txt 7650 0 7650 5
Correia_Random_1_3_1_8.txt 7620 0 7590 7
Correia_Random_1_3_1_9.txt 7550 0 7550 5
Correia_Random_1_3_2_1.txt 7600 0 7560 5
Correia_Random_1_3_2_10.txt 7490 0 7460 5
Correia_Random_1_3_2_2.txt 7750 0 7750 6
Correia_Random_1_3_2_3.txt 7850 0 7830 6
Correia_Random_1_3_2_4.txt 7800 0 7800 9
Correia_Random_1_3_2_5.txt 7430 0 7350 6
Correia_Random_1_3_2_6.txt 7950 0 7950 7
Correia_Random_1_3_2_7.txt 7650 0 7650 5
Correia_Random_1_3_2_8.txt 7620 0 7590 6
Correia_Random_1_3_2_9.txt 7550 0 7550 4
Correia_Random_1_3_3_1.txt 7600 0 7530 4
Correia_Random_1_3_3_10.txt 7510 0 7460 5
Correia_Random_1_3_3_2.txt 7750 0 7750 6
Correia_Random_1_3_3_3.txt 7850 0 7830 5
Correia_Random_1_3_3_4.txt 7850 0 7800 8
Correia_Random_1_3_3_5.txt 7350 0 7350 7
Correia_Random_1_3_3_6.txt 7950 0 7950 7
Correia_Random_1_3_3_7.txt 7700 0 7650 5
Correia_Random_1_3_3_8.txt 7620 0 7590 6
Correia_Random_1_3_3_9.txt 7550 0 7550 4
Correia_Random_1_3_4_1.txt 7600 0 7560 4
Correia_Random_1_3_4_10.txt 7520 0 7450 5
Correia_Random_1_3_4_2.txt 7750 0 7750 6
Correia_Random_1_3_4_3.txt 7900 0 7830 5
Correia_Random_1_3_4_4.txt 7800 0 7800 7
Correia_Random_1_3_4_5.txt 7400 0 7370 8
Correia_Random_1_3_4_6.txt 8000 0 7950 7
Correia_Random_1_3_4_7.txt 7700 0 7670 5
Correia_Random_1_3_4_8.txt 7590 0 7590 5
Correia_Random_1_3_4_9.txt 7600 0 7550 5
Correia_Random_1_3_5_1.txt 7600 0 7530 4
Correia_Random_1_3_5_10.txt 7540 0 7460 5
Correia_Random_1_3_5_2.txt 7800 0 7750 5
Correia_Random_1_3_5_3.txt 7900 0 7860 5
Correia_Random_1_3_5_4.txt 7850 0 7800 6
Correia_Random_1_3_5_5.txt 7380 0 7350 6
Correia_Random_1_3_5_6.txt 7950 0 7950 6
Correia_Random_1_3_5_7.txt 7700 0 7670 5
Correia_Random_1_3_5_8.txt 7670 0 7590 5
Correia_Random_1_3_5_9.txt 7550 0 7550 4
Correia_Random_1_3_6_1.txt 7700 0 7600 4
Correia_Random_1_3_6_10.txt 7510 0 7460 4
Correia_Random_1_3_6_2.txt 7750 0 7750 4
Correia_Random_1_3_6_3.txt 7950 0 7870 6
Correia_Random_1_3_6_4.txt 7900 0 7900 6
Correia_Random_1_3_6_5.txt 7480 0 7350 6
Correia_Random_1_3_6_6.txt 8000 0 8000 6
Correia_Random_1_3_6_7.txt 7700 0 7650 4
Correia_Random_1_3_6_8.txt 7700 0 7590 5
Correia_Random_1_3_6_9.txt 7600 0 7600 5
Correia_Random_1_3_7_1.txt 7700 0 7560 4
Correia_Random_1_3_7_10.txt 7620 0 7480 4
Correia_Random_1_3_7_2.txt 7850 0 7770 4
Correia_Random_1_3_7_3.txt 7950 0 7850 5
Correia_Random_1_3_7_4.txt 7900 0 7900 6
Correia_Random_1_3_7_5.txt 7490 0 7380 5
Correia_Random_1_3_7_6.txt 8050 0 8050 6
Correia_Random_1_3_7_7.txt 7950 0 7750 5
Correia_Random_1_3_7_8.txt 7690 0 7610 4
Correia_Random_1_3_7_9.txt 7700 0 7650 4
Correia_Random_1_3_8_1.txt 7850 0 7640 4
Correia_Random_1_3_8_10.txt 7680 0 7520 4
Correia_Random_1_3_8_2.txt 7850 0 7820 4
Correia_Random_1_3_8_3.txt 8050 0 7970 5
Correia_Random_1_3_8_4.txt 8000 0 7900 5
Correia_Random_1_3_8_5.txt 7590 0 7450 4
Correia_Random_1_3_8_6.txt 8100 0 8100 5
