instance obj_greddy time_greedy obj_lnsa time_lnsa
instances/train/Correia_Random_1_2_8_6.txt 6420 0 6210 1
instances/train/Correia_Random_1_2_2_2.txt 6120 0 6030 0
instances/train/Correia_Random_2_3_7_7.txt 15420 0 15400 2
instances/train/Correia_Random_1_2_2_3.txt 6440 0 6320 0
instances/train/Correia_Random_2_2_10_8.txt 13100 0 12290 2
instances/train/Correia_Random_1_3_6_9.txt 7600 0 7600 0
instances/train/Correia_Random_2_2_2_5.txt 12300 0 12100 2
instances/train/Correia_Random_1_3_11_2.txt 9240 0 9210 0
instances/train/Correia_Random_1_2_5_6.txt 6230 0 6090 0
instances/train/Correia_Random_2_2_1_7.txt 12180 0 12060 2
instances/train/Correia_Random_1_1_1_2.txt 5730 0 5610 0
instances/train/Correia_Random_1_1_8_8.txt 5840 0 5360 0
instances/train/Correia_Random_1_2_11_1.txt 8530 0 8290 1
instances/train/Correia_Random_2_2_6_7.txt 12230 0 12090 3
instances/train/Correia_Random_2_1_4_8.txt 10590 0 10190 2
instances/train/Correia_Random_1_1_6_3.txt 5310 0 4920 0
instances/train/Correia_Random_2_3_11_6.txt 17840 0 17670 3
instances/train/Correia_Random_1_3_6_7.txt 7700 0 7650 0
instances/train/Correia_Random_1_1_3_4.txt 4790 0 4610 0
instances/train/Correia_Random_1_3_8_4.txt 8000 0 7900 0
instances/train/Correia_Random_2_3_10_3.txt 15880 0 15650 2
instances/train/Correia_Random_2_1_6_10.txt 11060 0 10610 2
instances/train/Correia_Random_1_2_4_4.txt 6340 0 6260 0
instances/train/Correia_Random_1_2_11_8.txt 8000 0 7680 1
instances/train/Correia_Random_2_1_9_6.txt 11410 0 10140 3
instances/train/Correia_Random_2_3_2_5.txt 15500 0 15500 1
instances/train/Correia_Random_2_2_2_10.txt 11700 0 11600 3
instances/train/Correia_Random_1_3_2_7.txt 7650 0 7650 0
instances/train/Correia_Random_2_2_9_1.txt 12820 0 12430 5
instances/train/Correia_Random_1_1_5_7.txt 5260 0 4930 1
instances/train/Correia_Random_1_1_0_3.txt 4920 0 4900 0
instances/train/Correia_Random_2_3_9_8.txt 15280 0 15080 3
instances/train/Correia_Random_2_2_0_3.txt 12300 0 12200 2
instances/train/Correia_Random_2_1_10_7.txt 12470 0 10940 5
instances/train/Correia_Random_1_1_8_1.txt 6320 0 5300 0
instances/train/Correia_Random_2_2_3_3.txt 12430 0 12200 2
instances/train/Correia_Random_1_1_9_9.txt 5730 0 5250 0
instances/train/Correia_Random_2_3_6_9.txt 15080 0 15020 1
instances/train/Correia_Random_1_1_8_3.txt 5660 0 5020 1
instances/train/Correia_Random_1_2_5_9.txt 6200 0 6090 0
instances/train/Correia_Random_1_2_8_9.txt 6430 0 6190 0
instances/train/Correia_Random_1_3_2_1.txt 7600 0 7560 0
instances/train/Correia_Random_1_3_6_5.txt 7480 0 7370 0
instances/train/Correia_Random_1_1_2_2.txt 5770 0 5610 0
instances/train/Correia_Random_2_3_3_1.txt 15200 0 15170 1
instances/train/Correia_Random_2_1_5_3.txt 9760 0 9390 3
instances/train/Correia_Random_2_2_6_6.txt 12690 0 12480 2
instances/train/Correia_Random_2_3_9_4.txt 15600 0 15250 1
instances/train/Correia_Random_1_3_5_9.txt 7550 0 7550 0
instances/train/Correia_Random_1_2_3_7.txt 6110 0 6080 0
instances/train/Correia_Random_2_3_4_9.txt 15030 0 15000 1
instances/train/Correia_Random_2_3_5_7.txt 15350 0 15350 1
instances/train/Correia_Random_1_3_6_4.txt 7900 0 7900 0
instances/train/Correia_Random_1_1_10_9.txt 6780 0 5880 0
instances/train/Correia_Random_1_1_9_1.txt 6170 0 5480 1
instances/train/Correia_Random_1_2_11_9.txt 8550 0 8470 0
instances/train/Correia_Random_1_3_0_2.txt 7750 0 7750 0
instances/train/Correia_Random_1_1_10_6.txt 6270 0 5730 1
instances/train/Correia_Random_1_2_7_9.txt 6320 0 6130 0
instances/train/Correia_Random_2_1_5_5.txt 10090 0 9830 3
instances/train/Correia_Random_1_3_5_8.txt 7670 0 7590 0
instances/train/Correia_Random_2_1_10_5.txt 12240 0 10690 2
instances/train/Correia_Random_1_3_0_4.txt 7800 0 7800 0
instances/train/Correia_Random_2_2_7_2.txt 12110 0 11790 4
instances/train/Correia_Random_1_3_5_5.txt 7380 0 7350 0
instances/train/Correia_Random_2_2_1_6.txt 12510 0 12420 2
instances/train/Correia_Random_1_3_3_2.txt 7750 0 7750 0
instances/train/Correia_Random_2_2_10_4.txt 13670 0 12850 2
instances/train/Correia_Random_1_3_7_3.txt 7950 0 7860 0
instances/train/Correia_Random_1_2_5_10.txt 5540 0 5310 0
instances/train/Correia_Random_2_3_3_3.txt 15020 0 15000 1
instances/train/Correia_Random_1_2_7_8.txt 5850 0 5670 0
instances/train/Correia_Random_2_3_6_2.txt 15450 0 15290 2
instances/train/Correia_Random_2_3_11_4.txt 17520 0 17250 3
instances/train/Correia_Random_2_2_11_9.txt 16210 0 15170 3
instances/train/Correia_Random_1_2_3_9.txt 6200 0 6080 0
instances/train/Correia_Random_1_2_6_8.txt 5800 0 5640 0
instances/train/Correia_Random_2_1_5_1.txt 9910 0 9580 2
instances/train/Correia_Random_2_1_6_2.txt 10580 0 9960 3
instances/train/Correia_Random_1_1_2_7.txt 5080 0 4920 0
instances/train/Correia_Random_2_3_10_2.txt 16270 0 15750 3
instances/train/Correia_Random_2_2_11_4.txt 16090 0 15220 4
instances/train/Correia_Random_2_3_0_4.txt 15090 0 15060 1
instances/train/Correia_Random_2_2_11_10.txt 15140 0 14540 3
instances/train/Correia_Random_1_1_0_6.txt 5020 0 4910 0
instances/train/Correia_Random_2_3_5_3.txt 15100 0 15000 1
instances/train/Correia_Random_2_1_10_6.txt 12270 0 10660 3
instances/train/Correia_Random_2_1_4_2.txt 10250 0 9950 2
instances/train/Correia_Random_2_2_6_3.txt 12400 0 12240 2
instances/train/Correia_Random_1_2_7_3.txt 6650 0 6370 1
instances/train/Correia_Random_2_1_10_3.txt 12000 0 10410 8
instances/train/Correia_Random_2_2_11_1.txt 16300 0 15450 5
instances/train/Correia_Random_2_1_9_7.txt 11850 0 10420 8
instances/train/Correia_Random_2_3_8_7.txt 15500 0 15450 1
instances/train/Correia_Random_1_1_3_2.txt 5870 0 5620 0
instances/train/Correia_Random_1_3_8_7.txt 7900 0 7710 0
instances/train/Correia_Random_1_3_3_3.txt 7850 0 7830 0
instances/train/Correia_Random_1_2_11_10.txt 7950 0 7890 1
instances/train/Correia_Random_1_3_5_4.txt 7850 0 7800 0
instances/train/Correia_Random_1_2_10_6.txt 7000 0 6550 1
instances/train/Correia_Random_1_1_0_9.txt 4900 0 4840 0
instances/train/Correia_Random_2_1_1_10.txt 10710 0 10580 1
instances/train/Correia_Random_1_2_3_4.txt 6340 0 6260 0
instances/train/Correia_Random_2_1_11_8.txt 14480 0 13770 6
instances/train/Correia_Random_1_2_1_2.txt 6130 0 6030 0
instances/train/Correia_Random_1_2_9_5.txt 6590 0 6200 0
instances/train/Correia_Random_1_1_11_6.txt 7740 0 7640 1
instances/train/Correia_Random_2_2_2_6.txt 12550 0 12430 2
instances/train/Correia_Random_2_1_6_8.txt 10720 0 10200 3
instances/train/Correia_Random_2_3_5_2.txt 15390 0 15280 1
instances/train/Correia_Random_2_2_5_10.txt 11920 0 11610 4
instances/train/Correia_Random_1_2_7_1.txt 6180 0 5970 1
instances/train/Correia_Random_1_3_9_5.txt 7920 0 7690 0
instances/train/Correia_Random_2_3_5_8.txt 14940 0 14860 2
instances/train/Correia_Random_1_1_11_10.txt 8050 0 8010 1
instances/train/Correia_Random_1_3_10_1.txt 8190 0 8140 0
instances/train/Correia_Random_2_3_9_6.txt 16200 0 16120 1
instances/train/Correia_Random_1_2_2_7.txt 6130 0 6070 0
instances/train/Correia_Random_2_1_0_5.txt 9960 0 9820 1
instances/train/Correia_Random_2_1_2_4.txt 10820 0 10580 1
instances/train/Correia_Random_2_2_6_9.txt 12440 0 12220 3
instances/train/Correia_Random_1_3_11_4.txt 9320 0 9290 0
instances/train/Correia_Random_1_2_10_1.txt 7080 0 6350 1
instances/train/Correia_Random_2_2_9_2.txt 12690 0 12060 3
instances/train/Correia_Random_2_1_8_6.txt 10840 0 9850 6
instances/train/Correia_Random_2_2_0_5.txt 12340 0 12100 1
instances/train/Correia_Random_1_2_9_10.txt 6100 0 5520 1
instances/train/Correia_Random_2_1_7_7.txt 10560 0 10110 3
instances/train/Correia_Random_2_2_5_4.txt 12480 0 12230 2
instances/train/Correia_Random_2_1_11_7.txt 14530 0 13520 4
instances/train/Correia_Random_2_2_5_6.txt 12550 0 12450 3
instances/train/Correia_Random_1_3_11_10.txt 9000 0 8890 0
instances/train/Correia_Random_2_3_5_10.txt 15100 0 15000 1
instances/train/Correia_Random_1_1_7_3.txt 5420 0 4960 0
instances/train/Correia_Random_1_2_1_9.txt 6210 0 6080 0
instances/train/Correia_Random_2_3_2_3.txt 15050 0 15000 1
instances/train/Correia_Random_1_1_5_1.txt 5390 0 5150 0
instances/train/Correia_Random_2_1_2_5.txt 10020 0 9820 1
instances/train/Correia_Random_1_3_7_9.txt 7700 0 7650 0
instances/train/Correia_Random_2_1_3_9.txt 10070 0 9860 2
instances/train/Correia_Random_1_2_4_7.txt 6160 0 6080 0
instances/train/Correia_Random_1_2_0_6.txt 6190 0 6070 0
instances/train/Correia_Random_1_3_1_7.txt 7650 0 7650 0
instances/train/Correia_Random_2_1_9_9.txt 11180 0 10230 4
instances/train/Correia_Random_1_2_7_2.txt 6370 0 6090 0
instances/train/Correia_Random_2_3_7_5.txt 15600 0 15500 1
instances/train/Correia_Random_2_2_9_6.txt 13150 0 12770 2
instances/train/Correia_Random_1_1_8_10.txt 5670 0 5120 0
instances/train/Correia_Random_1_1_5_6.txt 5180 0 4930 0
instances/train/Correia_Random_2_2_8_10.txt 12110 0 11730 4
instances/train/Correia_Random_2_2_1_5.txt 12340 0 12100 2
instances/train/Correia_Random_1_3_4_1.txt 7600 0 7560 0
instances/train/Correia_Random_2_2_0_2.txt 11880 0 11730 1
instances/train/Correia_Random_1_3_11_9.txt 9160 0 9080 0
instances/train/Correia_Random_2_1_8_4.txt 11240 0 10700 2
instances/train/Correia_Random_1_2_7_10.txt 5580 0 5350 1
instances/train/Correia_Random_2_3_2_7.txt 15350 0 15350 2
instances/train/Correia_Random_1_2_9_7.txt 6820 0 6320 0
instances/train/Correia_Random_2_2_4_3.txt 12390 0 12210 2
instances/train/Correia_Random_1_1_1_6.txt 5030 0 4910 0
instances/train/Correia_Random_1_3_1_4.txt 7800 0 7800 0
instances/train/Correia_Random_1_2_7_5.txt 6270 0 6050 0
instances/train/Correia_Random_1_1_11_1.txt 8010 0 7800 1
instances/train/Correia_Random_2_1_7_2.txt 10760 0 9990 4
instances/train/Correia_Random_2_2_10_2.txt 13420 0 12430 5
instances/train/Correia_Random_1_1_3_1.txt 5350 0 5140 0
instances/train/Correia_Random_1_1_0_5.txt 4800 0 4730 0
instances/train/Correia_Random_2_2_10_9.txt 13300 0 12770 4
instances/train/Correia_Random_1_3_9_3.txt 8320 0 8120 0
instances/train/Correia_Random_1_2_11_5.txt 8750 0 8550 1
instances/train/Correia_Random_1_2_0_5.txt 6140 0 5990 0
instances/train/Correia_Random_1_1_10_10.txt 6720 0 5950 1
instances/train/Correia_Random_2_3_9_2.txt 16070 0 15600 2
instances/train/Correia_Random_1_1_6_5.txt 5100 0 4750 1
instances/train/Correia_Random_2_1_9_3.txt 11260 0 9710 3
instances/train/Correia_Random_2_3_2_6.txt 15950 0 15950 1
instances/train/Correia_Random_1_1_4_1.txt 5520 0 5150 0
instances/train/Correia_Random_1_2_8_1.txt 6290 0 6020 0
instances/train/Correia_Random_2_3_1_10.txt 15050 0 14990 1
instances/train/Correia_Random_1_2_4_10.txt 5580 0 5310 0
instances/train/Correia_Random_2_2_1_8.txt 11830 0 11640 2
instances/train/Correia_Random_2_3_3_9.txt 15060 0 15000 1
instances/train/Correia_Random_2_1_0_1.txt 9730 0 9570 1
instances/train/Correia_Random_1_2_0_7.txt 6160 0 6070 0
instances/train/Correia_Random_2_3_9_7.txt 15700 0 15600 1
instances/train/Correia_Random_2_2_2_3.txt 12370 0 12200 3
instances/train/Correia_Random_2_2_8_3.txt 12700 0 12350 3
instances/train/Correia_Random_1_3_6_8.txt 7700 0 7590 0
instances/train/Correia_Random_2_1_5_9.txt 10290 0 9880 2
instances/train/Correia_Random_2_1_11_6.txt 14300 0 13440 4
instances/train/Correia_Random_2_3_7_1.txt 15400 0 15240 1
instances/train/Correia_Random_1_1_3_6.txt 5020 0 4910 0
instances/train/Correia_Random_2_2_5_3.txt 12430 0 12220 3
instances/train/Correia_Random_2_1_2_9.txt 9990 0 9860 3
instances/train/Correia_Random_1_1_4_4.txt 4750 0 4610 0
instances/train/Correia_Random_1_3_8_2.txt 7850 0 7820 0
instances/train/Correia_Random_2_1_5_10.txt 10940 0 10590 2
instances/train/Correia_Random_2_1_10_9.txt 12310 0 10790 6
instances/train/Correia_Random_2_1_1_6.txt 9850 0 9730 1
instances/train/Correia_Random_2_3_0_7.txt 15350 0 15350 2
instances/train/Correia_Random_1_3_7_7.txt 7950 0 7750 0
instances/train/Correia_Random_1_3_9_9.txt 7950 0 7760 0
instances/train/Correia_Random_1_1_11_3.txt 7600 0 7450 0
instances/train/Correia_Random_1_3_5_1.txt 7600 0 7530 0
instances/train/Correia_Random_2_2_2_9.txt 12340 0 12180 3
instances/train/Correia_Random_2_2_11_3.txt 15400 0 14840 3
instances/train/Correia_Random_1_1_1_3.txt 4950 0 4900 0
instances/train/Correia_Random_2_3_8_1.txt 15400 0 15320 1
instances/train/Correia_Random_1_2_10_7.txt 7170 0 6550 0
instances/train/Correia_Random_2_2_9_5.txt 13000 0 12410 3
instances/train/Correia_Random_2_3_7_3.txt 15120 0 15070 1
instances/train/Correia_Random_2_2_9_7.txt 12630 0 12360 2
instances/train/Correia_Random_2_2_3_10.txt 11880 0 11600 4
instances/train/Correia_Random_1_3_2_5.txt 7430 0 7350 0
instances/train/Correia_Random_2_1_3_1.txt 9840 0 9570 3
instances/train/Correia_Random_2_1_8_8.txt 11280 0 10310 3
instances/train/Correia_Random_1_3_4_7.txt 7700 0 7670 0
instances/train/Correia_Random_2_2_7_3.txt 12480 0 12260 3
instances/train/Correia_Random_2_2_1_4.txt 12340 0 12200 2
instances/train/Correia_Random_1_2_9_8.txt 6490 0 5890 0
instances/train/Correia_Random_1_3_1_2.txt 7750 0 7750 0
instances/train/Correia_Random_1_1_1_7.txt 5040 0 4920 0
instances/train/Correia_Random_1_2_2_4.txt 6440 0 6250 0
instances/train/Correia_Random_2_3_7_6.txt 16000 0 15950 1
instances/train/Correia_Random_2_3_3_6.txt 15950 0 15950 1
instances/train/Correia_Random_1_3_6_10.txt 7510 0 7460 0
instances/train/Correia_Random_2_1_2_10.txt 10830 0 10580 2
instances/train/Correia_Random_1_3_0_9.txt 7550 0 7550 0
instances/train/Correia_Random_2_3_5_1.txt 15250 0 15190 1
instances/train/Correia_Random_2_2_7_4.txt 12400 0 12260 4
instances/train/Correia_Random_2_2_8_2.txt 12160 0 11850 3
instances/train/Correia_Random_1_2_10_5.txt 6990 0 6450 0
instances/train/Correia_Random_1_1_2_1.txt 5300 0 5140 0
instances/train/Correia_Random_1_1_7_5.txt 5290 0 4770 1
instances/train/Correia_Random_1_2_6_3.txt 6540 0 6340 0
instances/train/Correia_Random_1_3_8_6.txt 8100 0 8100 0
instances/train/Correia_Random_2_1_1_3.txt 9520 0 9370 2
instances/train/Correia_Random_2_2_3_8.txt 11800 0 11640 3
instances/train/Correia_Random_1_2_7_6.txt 6330 0 6120 0
instances/train/Correia_Random_1_1_6_9.txt 5320 0 4860 0
instances/train/Correia_Random_1_1_4_6.txt 5060 0 4920 0
instances/train/Correia_Random_1_3_9_6.txt 8300 0 8220 0
instances/train/Correia_Random_1_3_9_4.txt 8150 0 8020 0
instances/train/Correia_Random_2_2_3_4.txt 12340 0 12210 2
instances/train/Correia_Random_2_1_4_5.txt 10140 0 9820 2
instances/train/Correia_Random_2_1_3_2.txt 10180 0 9950 1
instances/train/Correia_Random_1_3_10_10.txt 8300 0 7970 0
instances/train/Correia_Random_2_1_3_5.txt 10160 0 9820 1
instances/train/Correia_Random_2_2_6_2.txt 12030 0 11760 3
instances/train/Correia_Random_1_2_6_4.txt 6470 0 6280 0
instances/train/Correia_Random_1_1_10_2.txt 6830 0 6290 0
instances/train/Correia_Random_2_1_6_3.txt 10030 0 9400 3
instances/train/Correia_Random_1_3_2_2.txt 7750 0 7750 0
instances/train/Correia_Random_2_2_11_2.txt 15350 0 14650 3
instances/train/Correia_Random_1_1_10_5.txt 6320 0 5680 0
instances/train/Correia_Random_2_1_5_2.txt 10280 0 9950 3
instances/train/Correia_Random_1_1_10_1.txt 6490 0 5930 1
instances/train/Correia_Random_2_3_1_5.txt 15500 0 15500 1
instances/train/Correia_Random_1_1_9_6.txt 5990 0 5200 0
instances/train/Correia_Random_1_1_5_8.txt 5500 0 5310 0
instances/train/Correia_Random_1_3_4_5.txt 7400 0 7370 0
instances/train/Correia_Random_1_3_7_1.txt 7700 0 7560 0
instances/train/Correia_Random_2_1_8_1.txt 10710 0 9690 5
instances/train/Correia_Random_1_2_0_8.txt 5670 0 5610 0
instances/train/Correia_Random_1_1_4_8.txt 5480 0 5300 0
instances/train/Correia_Random_1_1_1_4.txt 4750 0 4610 0
instances/train/Correia_Random_2_1_0_3.txt 9490 0 9370 1
instances/train/Correia_Random_1_1_0_1.txt 5200 0 5140 0
instances/train/Correia_Random_2_3_9_5.txt 15800 0 15700 1
instances/train/Correia_Random_1_1_9_8.txt 6290 0 5650 1
instances/train/Correia_Random_1_3_8_9.txt 7750 0 7620 0
instances/train/Correia_Random_1_2_6_9.txt 6290 0 6110 0
instances/train/Correia_Random_1_2_1_8.txt 5710 0 5610 0
instances/train/Correia_Random_1_3_4_2.txt 7750 0 7750 0
instances/train/Correia_Random_1_3_8_3.txt 8050 0 7970 0
instances/train/Correia_Random_1_2_9_1.txt 6570 0 6190 1
instances/train/Correia_Random_2_2_6_4.txt 12480 0 12230 2
instances/train/Correia_Random_1_3_0_5.txt 7350 0 7350 0
instances/train/Correia_Random_1_3_3_10.txt 7510 0 7450 0
instances/train/Correia_Random_1_3_8_10.txt 7680 0 7520 0
instances/train/Correia_Random_1_3_3_6.txt 7950 0 7950 0
instances/train/Correia_Random_1_2_1_3.txt 6390 0 6310 0
instances/train/Correia_Random_2_1_9_1.txt 11120 0 9950 6
instances/train/Correia_Random_2_1_1_5.txt 10000 0 9820 1
instances/train/Correia_Random_2_2_3_1.txt 12410 0 12140 2
instances/train/Correia_Random_1_3_5_2.txt 7800 0 7750 0
instances/train/Correia_Random_2_1_0_4.txt 10720 0 10580 1
instances/train/Correia_Random_2_2_7_9.txt 12580 0 12250 4
instances/train/Correia_Random_1_3_10_5.txt 8210 0 7890 0
instances/train/Correia_Random_2_2_3_9.txt 12300 0 12190 2
instances/train/Correia_Random_1_2_0_1.txt 5970 0 5910 0
instances/train/Correia_Random_1_2_10_8.txt 6850 0 6140 0
instances/train/Correia_Random_1_3_0_10.txt 7490 0 7490 0
instances/train/Correia_Random_1_1_4_3.txt 5020 0 4910 0
instances/train/Correia_Random_1_2_10_10.txt 6310 0 5860 0
instances/train/Correia_Random_2_2_5_2.txt 11990 0 11740 4
instances/train/Correia_Random_1_3_1_6.txt 7950 0 7950 0
instances/train/Correia_Random_2_1_7_8.txt 10750 0 10230 4
instances/train/Correia_Random_1_2_2_10.txt 5480 0 5300 0
instances/train/Correia_Random_2_2_4_5.txt 12520 0 12110 2
instances/train/Correia_Random_2_3_2_4.txt 15090 0 15030 1
instances/train/Correia_Random_1_1_4_7.txt 5170 0 4920 0
instances/train/Correia_Random_2_3_4_1.txt 15200 0 15190 1
instances/train/Correia_Random_2_3_6_1.txt 15250 0 15200 1
instances/train/Correia_Random_1_3_0_1.txt 7600 0 7540 0
instances/train/Correia_Random_2_3_3_4.txt 15110 0 15030 1
instances/train/Correia_Random_2_3_6_8.txt 14910 0 14910 2
instances/train/Correia_Random_2_2_0_9.txt 12300 0 12180 2
instances/train/Correia_Random_2_1_11_2.txt 14860 0 14120 5
instances/train/Correia_Random_2_3_11_8.txt 17290 0 17010 3
instances/train/Correia_Random_2_2_10_3.txt 13690 0 12840 3
instances/train/Correia_Random_2_2_10_7.txt 13550 0 12650 3
instances/train/Correia_Random_2_3_4_3.txt 15050 0 15000 1
instances/train/Correia_Random_1_1_7_10.txt 5390 0 5030 0
instances/train/Correia_Random_1_2_3_2.txt 6190 0 6030 0
instances/train/Correia_Random_2_1_11_9.txt 14810 0 13860 4
instances/train/Correia_Random_2_3_4_10.txt 15050 0 14980 1
instances/train/Correia_Random_1_2_5_8.txt 5740 0 5620 0
instances/train/Correia_Random_1_3_6_1.txt 7700 0 7600 0
instances/train/Correia_Random_2_3_9_9.txt 15540 0 15270 2
instances/train/Correia_Random_2_3_7_4.txt 15170 0 15060 1
instances/train/Correia_Random_1_2_2_8.txt 5710 0 5610 0
instances/train/Correia_Random_2_1_0_10.txt 10720 0 10580 1
instances/train/Correia_Random_2_1_0_9.txt 9960 0 9860 1
instances/train/Correia_Random_2_2_7_6.txt 12640 0 12510 2
instances/train/Correia_Random_1_1_7_6.txt 5320 0 4950 1
instances/train/Correia_Random_1_1_11_8.txt 8030 0 7810 1
instances/train/Correia_Random_1_1_9_5.txt 5790 0 5100 1
instances/train/Correia_Random_2_1_3_3.txt 9580 0 9380 2
instances/train/Correia_Random_2_2_11_5.txt 15960 0 14960 3
instances/train/Correia_Random_1_3_5_10.txt 7540 0 7460 0
instances/train/Correia_Random_1_3_11_6.txt 9270 0 9240 0
instances/train/Correia_Random_2_2_0_4.txt 12310 0 12200 1
instances/train/Correia_Random_2_1_11_1.txt 14220 0 13140 4
instances/train/Correia_Random_2_3_2_8.txt 14830 0 14830 2
instances/train/Correia_Random_2_2_2_8.txt 11870 0 11640 2
instances/train/Correia_Random_2_1_7_5.txt 10530 0 9860 4
instances/train/Correia_Random_1_3_10_4.txt 8470 0 8380 0
instances/train/Correia_Random_2_2_8_1.txt 12590 0 12280 2
instances/train/Correia_Random_2_2_5_5.txt 12410 0 12120 2
instances/train/Correia_Random_1_2_3_3.txt 6370 0 6320 1
instances/train/Correia_Random_1_3_1_3.txt 7850 0 7830 0
instances/train/Correia_Random_2_1_4_10.txt 10840 0 10580 3
instances/train/Correia_Random_2_3_9_1.txt 15750 0 15490 3
instances/train/Correia_Random_1_2_8_8.txt 5950 0 5690 0
instances/train/Correia_Random_1_1_10_3.txt 6550 0 5800 1
instances/train/Correia_Random_1_1_5_4.txt 4930 0 4610 1
instances/train/Correia_Random_2_1_10_4.txt 12540 0 11320 5
instances/train/Correia_Random_1_1_8_9.txt 5450 0 4970 0
instances/train/Correia_Random_1_2_6_5.txt 6200 0 6010 0
instances/train/Correia_Random_2_1_6_6.txt 10140 0 9750 5
instances/train/Correia_Random_1_1_11_5.txt 8420 0 8400 1
instances/train/Correia_Random_1_1_3_7.txt 5050 0 4920 0
instances/train/Correia_Random_1_3_7_2.txt 7850 0 7770 0
instances/train/Correia_Random_2_3_5_6.txt 15950 0 15950 1
instances/train/Correia_Random_2_3_5_9.txt 15050 0 15000 1
instances/train/Correia_Random_1_3_2_10.txt 7490 0 7460 0
instances/train/Correia_Random_2_1_0_2.txt 10090 0 9940 1
instances/train/Correia_Random_1_2_11_4.txt 8650 0 8300 0
instances/train/Correia_Random_2_3_4_6.txt 15950 0 15950 1
instances/train/Correia_Random_1_1_1_5.txt 4800 0 4730 0
